,ret,up_days,std,maxdn,category
20171101,0.26473918865100965,0.1970084233106667,-0.5300162705911858,-0.7970311396155779,0
20171102,0.2571868286579956,0.3999565201333775,-0.5308618937751131,-0.7970311396155779,0
20171103,0.2648447870216659,0.1970084233106667,-0.5310802039464234,-0.7970311396155779,0
20171106,0.2161495645574859,0.1970084233106667,-0.5345350894933828,-0.7970311396155779,0
20171107,0.4954503398598099,0.1970084233106667,-0.47087706295549664,-1.353740402851711,0
20171108,0.5821231242061714,0.3999565201333775,-0.4870500959660696,-1.353740402851711,0
20171109,0.8031359895293395,0.6029046169560883,-0.4860636974008816,-1.353740402851711,0
20171110,0.7390003587817443,0.6029046169560883,-0.5780936056248343,-1.3348415714152397,0
20171113,0.8503432334984559,0.6029046169560883,-0.5392985442444583,-1.353740402851711,0
20171114,0.853047595558941,0.6029046169560883,-0.5399027421407483,-1.353740402851711,0
20171115,0.8203637490224938,0.3999565201333775,-0.538587183562019,-1.3237503653212488,0
20171116,0.8583530194271483,0.3999565201333775,-0.53575031619791,-1.353740402851711,0
20171117,0.8700248953305849,0.3999565201333775,-0.5356919247234183,-1.353740402851711,0
20171120,1.0326586630149541,0.3999565201333775,-0.4247536238891102,-1.353740402851711,0
20171121,1.0081999779599637,0.3999565201333775,-0.4265788882741523,-1.353740402851711,0
20171122,1.1153755935496488,0.3999565201333775,-0.4033711406687578,-1.353740402851711,0
20171123,0.9382684937971368,0.1970084233106667,-0.33927294750326825,-0.9679414101171152,0
20171124,0.9195753272064946,0.1970084233106667,-0.34002280402155677,-0.9679414101171152,0
20171127,0.7148613199366882,-0.005939673512044106,-0.3007668935057571,-0.7518939741857419,0
20171128,0.7270036158800307,-0.20888777033475378,-0.30487561478419395,-0.6335822830804655,0
20171129,0.7906327459992332,-0.005939673512044106,-0.31461547616861935,-0.6335822830804655,0
20171130,0.7146594843536804,-0.005939673512044106,-0.2958855748401003,-0.46897471284703873,0
20171201,0.49063134913582496,-0.005939673512044106,-0.2790439151714076,-0.27350322319484316,0
20171204,0.5832737726814927,-0.005939673512044106,-0.30274950629365543,-0.27350322319484316,0
20171205,0.5674131294932532,-0.005939673512044106,-0.30410947044205894,-0.27350322319484316,0
20171206,0.5852785838490175,-0.20888777033475378,-0.29793002045065126,-0.27350322319484316,0
20171207,0.511659816337398,-0.20888777033475378,-0.3006421660913055,-0.18605545150833483,0
20171208,0.6037427667426075,-0.20888777033475378,-0.2947693110894659,-0.18605545150833483,0
20171211,0.6549012205612228,-0.005939673512044106,-0.2829698494059372,-0.18605545150833483,0
20171212,0.573808550133672,-0.20888777033475378,-0.2581354348160331,-0.18605545150833483,0
20171213,0.6291202523314796,-0.005939673512044106,-0.2597433306811649,-0.18605545150833483,0
20171214,0.6069223983583171,-0.005939673512044106,-0.2596240300508788,-0.18605545150833483,0
20171215,0.5507669355810673,-0.005939673512044106,-0.24991230899500605,-0.1294715992405946,0
20171218,0.5911729949752432,0.1970084233106667,-0.2504047640786735,-0.1294715992405946,0
20171219,0.6712995461591962,0.3999565201333775,-0.2286610875420283,-0.1294715992405946,0
20171220,0.6217172924454463,0.1970084233106667,-0.23071613824994072,-0.1294715992405946,0
20171221,0.6897454660485344,0.1970084233106667,-0.2276305099824096,-0.1294715992405946,0
20171222,0.7243576350060746,0.1970084233106667,-0.22766864461082523,-0.1294715992405946,0
20171225,0.728214115779055,0.1970084233106667,-0.22296979486979798,-0.1294715992405946,0
20171226,0.8471030709276479,0.3999565201333775,-0.2206123971921103,-0.1294715992405946,0
20171227,0.7820111723298707,0.3999565201333775,-0.2076890187465538,-0.1294715992405946,0
20171228,0.7033672170795531,0.3999565201333775,-0.20727975025330886,-0.1294715992405946,0
20171229,0.673150750748185,0.3999565201333775,-0.2124336692990985,-0.1294715992405946,0
20180102,0.7167385767363036,0.3999565201333775,-0.20396775533244377,-0.1294715992405946,0
20180103,0.6192110789902303,0.1970084233106667,-0.19106826863509924,-0.1294715992405946,0
20180104,0.5955433268459799,-0.005939673512044106,-0.1901193128494256,-0.1294715992405946,0
20180105,0.6572901075599454,-0.005939673512044106,-0.1900714595236343,-0.1294715992405946,0
20180108,0.5161148815271739,-0.005939673512044106,-0.1826602981283779,-0.1294715992405946,0
20180109,0.5664632693634781,-0.005939673512044106,-0.1871584053770087,-0.1294715992405946,0
20180110,0.6090566395717546,0.1970084233106667,-0.17648189942384426,-0.1294715992405946,0
20180111,0.6088599097650087,-0.005939673512044106,-0.1784827828674753,-0.1294715992405946,0
20180112,0.681559037604435,0.1970084233106667,-0.17802893598837438,-0.1294715992405946,0
20180115,0.8897081007585064,0.3999565201333775,-0.15187748901143588,-0.1294715992405946,0
20180116,0.8401901302412317,0.3999565201333775,-0.16567281260505837,-0.1294715992405946,0
20180117,0.8757835639331464,0.3999565201333775,-0.1688586005026643,-0.1294715992405946,0
20180118,0.9899685350857382,0.6029046169560883,-0.15804024537660016,-0.1294715992405946,0
20180119,0.9141325051352702,0.8058527137787992,-0.16047202978849098,-0.1294715992405946,0
20180122,0.8456700275325476,0.6029046169560883,-0.1606549993415107,-0.1294715992405946,0
20180123,0.8908150724543706,0.8058527137787992,-0.15895220592962664,-0.1294715992405946,0
20180124,0.9225441976015188,0.8058527137787992,-0.15911746854090308,-0.1294715992405946,0
20180125,0.803051652353276,0.8058527137787992,-0.14395288516195692,-0.1294715992405946,0
20180126,0.8100828517256576,0.6029046169560883,-0.14218554976342107,-0.1294715992405946,0
20180129,0.7739247063765211,0.6029046169560883,-0.1359633740162278,-0.1294715992405946,0
20180130,0.5900518253260396,0.6029046169560883,-0.13707041976833034,-0.1294715992405946,0
20180131,0.6249103128660415,0.6029046169560883,-0.1683832843869692,-0.1294715992405946,0
20180201,0.5704654271845033,0.3999565201333775,-0.17186383658893706,-0.1294715992405946,0
20180202,0.582370675560454,0.3999565201333775,-0.1751834807838567,-0.1294715992405946,0
20180205,0.5431588813187967,0.6029046169560883,-0.15860437416148004,-0.1294715992405946,0
20180206,0.4081458374780114,0.3999565201333775,-0.16374392097775006,-0.1294715992405946,0
20180207,0.14990502203811612,0.1970084233106667,-0.0542002731830939,-0.1294715992405946,0
20180208,-0.01254170223834498,0.1970084233106667,-0.041272172382616684,-0.03687984098429087,1
20180209,-0.3036559270425133,-0.005939673512044106,0.027527968519478207,0.4003590174482508,1
20180212,-0.6144889804426898,-0.005939673512044106,0.026871952276804417,0.4003590174482508,1
20180213,-0.594615875282213,-0.005939673512044106,-0.054496494320907855,0.4003590174482508,1
20180214,-0.7637794647641535,-0.005939673512044106,-0.05788126522276572,0.4003590174482508,1
20180222,-0.38882920654678643,-0.005939673512044106,-0.06588522839215243,0.27846738974372626,1
20180223,-0.39921404213366607,0.1970084233106667,-0.09948727676496853,0.27846738974372626,1
20180226,-0.21741452724020813,0.1970084233106667,-0.10370438360826652,0.27846738974372626,1
20180227,-0.2620847323629271,0.1970084233106667,-0.12163452093849766,0.27846738974372626,1
20180228,-0.37196253020746284,0.1970084233106667,-0.12051372702168847,0.27846738974372626,1
20180301,-0.24682802953092012,-0.005939673512044106,-0.12245150945247918,0.27846738974372626,1
20180302,-0.16445490381625177,-0.005939673512044106,-0.13674975869087252,0.27846738974372626,1
20180305,-0.28241065280186856,-0.005939673512044106,-0.14810900106941471,0.27846738974372626,1
20180306,-0.20420934627621115,-0.005939673512044106,-0.15012990073736754,0.27846738974372626,1
20180307,-0.1560559600018524,-0.005939673512044106,-0.15010918644087998,0.27846738974372626,1
20180308,-0.06456779754489687,0.1970084233106667,-0.1530317093702443,0.27846738974372626,1
20180309,-0.14633767866348948,0.1970084233106667,-0.15830111092127624,0.27846738974372626,1
20180312,-0.285145882782332,-0.005939673512044106,-0.16553086111542265,0.27846738974372626,1
20180313,-0.14803119136062687,-0.20888777033475378,-0.1827043803018594,0.27846738974372626,1
20180314,-0.21242400377639714,-0.20888777033475378,-0.20233478291709958,0.27846738974372626,1
20180315,-0.24284315566970172,-0.4118358671574646,-0.1998514652479497,0.27846738974372626,1
20180316,-0.18174336749078981,-0.4118358671574646,-0.20063532570882875,0.3047086725828809,1
20180319,-0.12895357143419983,-0.20888777033475378,-0.2021311487566533,0.3047086725828809,1
20180320,-0.28980409189032347,-0.4118358671574646,-0.20237592430839987,0.3047086725828809,1
20180321,-0.2573403162952179,-0.4118358671574646,-0.23083167117528386,0.3047086725828809,1
20180322,-0.4224034536950699,-0.4118358671574646,-0.2250556735962591,0.3047086725828809,1
20180323,-0.5314096197825391,-0.6147839639801754,-0.22346648806642386,0.46215636961781076,1
20180326,-0.6017953704949541,-0.6147839639801754,-0.20389556742172082,0.6773348888988812,1
20180327,-0.7296607985151474,-0.4118358671574646,-0.20826919544608122,0.6773348888988812,1
20180328,-0.6303640016369976,-0.6147839639801754,-0.22774209518669758,0.6983279151702049,1
20180329,-0.542784048606044,-0.4118358671574646,-0.23209463146714562,0.6983279151702049,1
20180330,-0.6296531515029518,-0.4118358671574646,-0.23036486949934695,0.6983279151702049,1
20180402,-0.8370658299533865,-0.6147839639801754,-0.22883748224750727,0.792796533391162,1
20180403,-0.7777626643931792,-0.8177320608028862,-0.24654959193762885,0.8715203819086272,1
20180404,-0.6253208567232614,-0.6147839639801754,-0.2376742857189164,0.8715203819086272,1
20180409,-0.5829392672629924,-0.4118358671574646,-0.23270492677559704,0.8715203819086272,1
20180410,-0.3296437387452854,-0.4118358671574646,-0.20864910874534354,0.8715203819086272,1
20180411,-0.2270267793141443,-0.20888777033475378,-0.19526721945021577,0.8715203819086272,1
20180412,-0.4506556730713255,-0.4118358671574646,-0.18712794608059863,0.8715203819086272,1
20180413,-0.4116194565903899,-0.4118358671574646,-0.20300196722612068,0.8715203819086272,1
20180416,-0.6315419475516935,-0.4118358671574646,-0.1774421858705529,0.8715203819086272,1
20180417,-0.7932866830119543,-0.4118358671574646,-0.178018248205649,0.8715203819086272,1
20180418,-0.680980394497044,-0.4118358671574646,-0.2048603542847298,0.8715203819086272,1
20180419,-0.7015305118093985,-0.4118358671574646,-0.2050824483255107,0.8715203819086272,1
20180420,-0.8994285278320521,-0.6147839639801754,-0.20496162756515002,0.8715203819086272,1
20180423,-0.8370374574043133,-0.6147839639801754,-0.21967092574965036,0.8715203819086272,1
20180424,-0.6203520131448871,-0.6147839639801754,-0.2073194563343946,0.8147747272776079,1
20180425,-0.7495317427677164,-0.6147839639801754,-0.21257324193361463,0.8147747272776079,1
20180426,-0.8468507022567134,-0.8177320608028862,-0.2124602594026619,0.8109503388962827,1
20180427,-0.9410534188936424,-0.8177320608028862,-0.17476895826479472,0.776294283358292,1
20180502,-0.8798948577620445,-0.6147839639801754,-0.18491027925199766,0.776294283358292,1
20180503,-0.8334136309787754,-0.6147839639801754,-0.1845983322496597,0.776294283358292,1
20180504,-0.8332390823970461,-0.6147839639801754,-0.1898841263872791,0.776294283358292,1
20180507,-0.9092944265527333,-0.4118358671574646,-0.18551398276431605,0.776294283358292,1
20180508,-0.8199009557366495,-0.4118358671574646,-0.1949913422972295,0.776294283358292,1
20180509,-0.8426467258744796,-0.4118358671574646,-0.19512802736270998,0.776294283358292,1
20180510,-0.9859503173622428,-0.4118358671574646,-0.19461751286026435,0.776294283358292,1
20180511,-0.8103211848736347,-0.6147839639801754,-0.21999241153860208,0.5548255855869401,1
20180514,-0.4027153588989357,-0.4118358671574646,-0.2341845795119239,0.06507620242073961,1
20180515,-0.3044943508098952,-0.4118358671574646,-0.3517566996434607,-0.08069536554315893,1
20180516,-0.11035047170206556,-0.4118358671574646,-0.3606513703414442,-0.08069536554315893,1
20180517,-0.14797712595659104,-0.4118358671574646,-0.4629550240539503,-0.08069536554315893,1
20180518,-0.16990417930311447,-0.4118358671574646,-0.45894456419220486,-0.08069536554315893,1
20180521,-0.19266655206189337,-0.6147839639801754,-0.46753851587601714,-0.08069536554315893,1
20180522,-0.3735153896666597,-0.8177320608028862,-0.4675845959116258,-0.08069536554315893,1
20180523,-0.5025721702855299,-1.0206801576255964,-0.49503106969775573,-0.08069536554315893,1
20180524,-0.5248933716987212,-1.223628254448308,-0.49997514398138804,-0.08069536554315893,1
20180525,-0.41660074385204465,-1.4265763512710181,-0.5004348473639512,-0.26579562116844135,1
20180528,-0.3402430046124707,-1.4265763512710181,-0.515314966149528,-0.35956199107596587,1
20180529,-0.4177905352149127,-1.4265763512710181,-0.5144147170339038,-0.24410901422458894,1
20180530,-0.5077695921910137,-1.4265763512710181,-0.49798659772131537,-0.05168738613896039,1
20180531,-0.4357439884636576,-1.223628254448308,-0.4947504544177655,-0.05168738613896039,1
20180601,-0.5145296991817856,-1.0206801576255964,-0.4949599042808567,-0.05168738613896039,1
20180604,-0.4648928680847198,-1.0206801576255964,-0.50403551733194,-0.05168738613896039,1
20180605,-0.4894735570317404,-1.0206801576255964,-0.5039916358020867,-0.05168738613896039,1
20180606,-0.5316481068200322,-1.223628254448308,-0.5036382955848652,-0.062382781843967734,1
20180607,-0.4183327272879013,-1.0206801576255964,-0.4894295900044781,-0.09468234343689616,1
20180608,-0.5156138597537823,-1.0206801576255964,-0.47891664603640605,-0.10009695380376385,1
20180611,-0.5138698958298435,-1.0206801576255964,-0.47850851805237127,-0.12867756104525607,1
20180612,-0.43218052114265054,-0.8177320608028862,-0.4785629495619935,-0.13967311882438785,1
20180613,-0.4526892432016296,-0.8177320608028862,-0.4820909753702162,-0.08092792766177546,1
20180614,-0.4700125884796664,-0.6147839639801754,-0.47757052157974095,-0.08092792766177546,1
20180615,-0.4259434760868217,-0.6147839639801754,-0.48187481707646784,-0.08092792766177546,1
20180619,-0.5786402015907907,-0.6147839639801754,-0.46535943919273687,-0.028709979961675323,1
20180620,-0.4763857749786823,-0.6147839639801754,-0.4663659340576118,-0.05043810575425541,1
20180621,-0.3832603111000269,-0.6147839639801754,-0.4729869950208106,-0.0438888479798964,1
20180622,-0.24102344479191898,-0.6147839639801754,-0.48732779599777093,-0.03733959020553739,1
20180625,-0.4055741781433053,-0.6147839639801754,-0.48122800159549656,0.21808146299446565,1
20180626,-0.4302314941259995,-0.8177320608028862,-0.48008734272090375,0.28357404073805736,1
20180627,-0.6136144487260283,-0.8177320608028862,-0.46443574750239924,0.460404000645752,1
20180628,-0.6359450119523123,-1.0206801576255964,-0.4661557528970692,0.571741382809856,1
20180629,-0.4821112794975347,-0.8177320608028862,-0.45776711045162916,0.571741382809856,1
20180702,-0.651793222903557,-0.8177320608028862,-0.40469048683138503,0.7747683738149878,1
20180703,-0.7476604229772584,-0.6147839639801754,-0.40467462274422483,0.7747683738149878,1
20180704,-0.8396279403360988,-0.8177320608028862,-0.4260174139777378,0.7747683738149878,1
20180705,-1.0083848040112102,-1.0206801576255964,-0.4324760962104748,0.7813176315893465,1
20180706,-1.1424899680349039,-1.0206801576255964,-0.4631811384265972,0.7813176315893465,1
20180709,-0.8250038015673365,-1.0206801576255964,-0.45155451301414173,0.7813176315893465,1
20180710,-0.8695529010077253,-1.0206801576255964,-0.4623789381788783,0.7813176315893465,1
20180711,-0.7845350894223152,-1.223628254448308,-0.4568869525774129,0.7813176315893465,1
20180712,-0.7780326103319637,-1.0206801576255964,-0.48324081835835736,0.7813176315893465,1
20180713,-0.892849616294878,-1.223628254448308,-0.48712830499973064,0.7813176315893465,1
20180716,-0.9589996676032908,-1.4265763512710181,-0.5032526459933435,0.7813176315893465,1
20180717,-0.9159147218900855,-1.4265763512710181,-0.5030608994262272,0.7813176315893465,1
20180718,-1.0153392925730327,-1.4265763512710181,-0.5037290156473129,0.7813176315893465,1
20180719,-1.1160618215120341,-1.4265763512710181,-0.5151380460363933,0.7813176315893465,1
20180720,-0.8473643676326331,-1.4265763512710181,-0.48550594590034796,0.6945175371141082,1
20180723,-0.6019865926233962,-1.223628254448308,-0.45807649862972694,0.5643089501692529,1
20180724,-0.3978644900747114,-1.223628254448308,-0.4660248273355353,0.43874107108441046,1
20180725,-0.4177616476469173,-1.223628254448308,-0.5213105867087191,0.43874107108441046,1
20180726,-0.42566317823888034,-1.4265763512710181,-0.5190198446100677,0.43874107108441046,1
20180727,-0.39905730651230137,-1.4265763512710181,-0.5208689669545893,0.43874107108441046,1
20180730,-0.38720953737435887,-1.223628254448308,-0.5142464855120609,0.43874107108441046,1
20180731,-0.4489644990185274,-1.223628254448308,-0.5183299806176255,0.43874107108441046,1
20180801,-0.5548501588316366,-1.4265763512710181,-0.5120977806231488,0.43874107108441046,1
20180802,-0.669592850708114,-1.4265763512710181,-0.5028607200923099,0.43874107108441046,1
20180803,-0.6841714076168953,-1.629524448093729,-0.5040616886749727,0.43874107108441046,1
20180806,-0.7364476498293113,-1.4265763512710181,-0.5032447873047717,0.43874107108441046,1
20180807,-0.6031669103919788,-1.4265763512710181,-0.49264474724810253,0.40650219565390466,1
20180808,-0.5742318778959801,-1.4265763512710181,-0.49059574865465944,0.3188061792760333,1
20180809,-0.43456180518110893,-1.223628254448308,-0.4781992356789717,0.3188061792760333,1
20180810,-0.5145072708717452,-1.223628254448308,-0.4783622982765532,0.3188061792760333,1
20180813,-0.5936560541762365,-1.4265763512710181,-0.47768461609958585,0.3132400850858388,1
20180814,-0.5821310429166178,-1.4265763512710181,-0.47771866158478904,0.2626839588500461,1
20180815,-0.5994899364720144,-1.4265763512710181,-0.46911516126998637,0.1413967264252109,1
20180816,-0.5883243611425903,-1.4265763512710181,-0.4747388117141345,0.117750043706594,1
20180817,-0.5658757339570273,-1.223628254448308,-0.4737434462636235,0.10585971457754538,1
20180820,-0.4766577657148231,-1.0206801576255964,-0.4609782456850938,0.10585971457754538,1
20180821,-0.29358094087159714,-0.8177320608028862,-0.4447439468438584,-0.021755132881194756,1
20180822,-0.1545107641716787,-0.6147839639801754,-0.4500389857347014,-0.027960952023355395,1
20180823,-0.1635433644490962,-0.4118358671574646,-0.46522611358518384,-0.027960952023355395,1
20180824,0.08837848245196483,-0.4118358671574646,-0.3724941568729232,-0.027960952023355395,1
20180827,0.19839592779818757,-0.4118358671574646,-0.3436608206050738,-1.353740402851711,0
20180828,0.15471272000333874,-0.6147839639801754,-0.3412843395076792,-1.249479735463927,0
20180829,0.18896613696373257,-0.6147839639801754,-0.341237270500029,-1.23458535440853,0
20180830,0.05761047286466803,-0.6147839639801754,-0.33973955042935533,-1.1228774964930475,1
20180831,0.14793330183455772,-0.6147839639801754,-0.3495250526098506,-1.1228774964930475,0
20180903,0.19621596989148052,-0.4118358671574646,-0.3602781591724049,-1.1228774964930475,0
20180904,0.26918336216180794,-0.20888777033475378,-0.3514153793833258,-1.1228774964930475,0
20180905,0.1794454893165743,-0.4118358671574646,-0.32407577665146475,-1.070747162799157,0
20180906,0.10919909475711008,-0.4118358671574646,-0.325140237886615,-1.0111696385775664,0
20180907,0.08826642618418949,-0.4118358671574646,-0.32759721014489007,-1.0111696385775664,0
20180910,0.14802112211191185,-0.6147839639801754,-0.3266041511799847,-0.9441449238282772,1
20180911,0.14446264447352414,-0.4118358671574646,-0.34346481194555845,-0.9441449238282772,0
20180912,0.1515795997502989,-0.6147839639801754,-0.3436582653047015,-0.9441449238282772,1
20180913,0.18329149484901794,-0.4118358671574646,-0.3428321393886092,-0.9441449238282772,0
20180914,0.28023447826987213,-0.4118358671574646,-0.3400658566367529,-0.9143561617174812,0
20180917,0.2641949508945503,-0.4118358671574646,-0.36836249848073577,-0.8026483038019988,0
20180918,0.4897620638841621,-0.20888777033475378,-0.3426561330015487,-0.8026483038019988,0
20180919,0.5976681324499864,-0.005939673512044106,-0.35741831937890506,-0.8026483038019988,0
20180920,0.536249988918119,-0.005939673512044106,-0.3658541972566289,-0.8026483038019988,0
20180921,0.8232347501770463,-0.005939673512044106,-0.34163650690998704,-1.353740402851711,0
20180925,0.7709705785631744,-0.005939673512044106,-0.40549709521159033,-1.2663842298014039,0
20180926,0.8338304693218568,-0.005939673512044106,-0.40298262331974466,-1.353740402851711,0
20180927,0.8449989983277792,0.1970084233106667,-0.4051697334412353,-1.353740402851711,0
20180928,0.9048883835754538,0.3999565201333775,-0.39362941882502545,-1.353740402851711,0
20181008,0.622204442325354,0.1970084233106667,-0.32179294773077566,-0.9319800560432109,0
20181009,0.6704972971844959,0.1970084233106667,-0.3486166512976116,-0.9319800560432109,0
20181010,0.706313913778141,0.1970084233106667,-0.3466306047676268,-0.9319800560432109,0
20181011,0.4939008177587128,0.1970084233106667,-0.28662287386559443,-0.5172490483481867,0
20181012,0.6291618471484387,0.1970084233106667,-0.2583663283726307,-0.5172490483481867,0
20181015,0.6243608394569623,0.1970084233106667,-0.25077323336089463,-0.5172490483481867,0
20181016,0.7038676826701211,0.3999565201333775,-0.24825597921294704,-0.5172490483481867,0
20181017,0.6992268969385955,0.3999565201333775,-0.24776956780810921,-0.5172490483481867,0
20181018,0.6183432424069265,0.3999565201333775,-0.23621093990627334,-0.5172490483481867,0
20181019,0.683591849501286,0.3999565201333775,-0.17622641368356518,-0.5172490483481867,0
20181022,0.6899597134095633,0.3999565201333775,-0.18406705231910384,-1.353740402851711,0
20181023,0.61150298632649,0.1970084233106667,-0.18325576468126129,-1.1377852357377325,0
20181024,0.6731028623327611,0.3999565201333775,-0.17938142521377395,-1.1377852357377325,0
20181025,0.7797312759812342,0.6029046169560883,-0.17344261714586362,-1.353740402851711,0
20181026,0.7513899700533215,0.6029046169560883,-0.17548965243183212,-1.2780613798895426,0
20181029,0.58924917778962,0.6029046169560883,-0.14619773656632853,-0.982225199219247,0
20181030,0.6218340519923511,0.6029046169560883,-0.14664622035243202,-0.982225199219247,0
20181031,0.7116272270435177,0.6029046169560883,-0.14663910105910882,-0.982225199219247,0
20181101,0.7580191046501701,0.6029046169560883,-0.1614893451710189,-0.982225199219247,0
20181102,0.8355709832168747,0.8058527137787992,-0.1659443017503018,-0.982225199219247,0
20181105,0.7819384956931634,0.8058527137787992,-0.160916143878945,-0.982225199219247,0
20181106,0.6860997075946722,0.6029046169560883,-0.1591718701848251,-0.982225199219247,0
20181107,0.7168738929322316,0.3999565201333775,-0.16687424770206444,-0.982225199219247,0
20181108,0.6610137418805394,0.6029046169560883,-0.170626137086702,-0.982225199219247,0
20181109,0.5843511939407254,0.3999565201333775,-0.16022080301746766,-0.844626975651668,0
20181112,0.6471919644694527,0.6029046169560883,-0.16134648632926918,-0.844626975651668,0
20181113,0.6581528623443779,0.6029046169560883,-0.16896644118791496,-0.8377470644732881,0
20181114,0.7001168826055851,0.6029046169560883,-0.16768066673443954,-0.7689479526894986,0
20181115,0.753598959763237,0.8058527137787992,-0.1756918737161663,-0.7689479526894986,0
20181116,0.729870931686261,0.8058527137787992,-0.17501187818419314,-0.7689479526894986,0
20181119,0.7439267391688249,0.8058527137787992,-0.1664679180993286,-0.7689479526894986,0
20181120,0.5901712267832215,0.6029046169560883,-0.1580166497251644,-0.7689479526894986,0
20181121,0.5818636055365753,0.6029046169560883,-0.16638420337846457,-0.7689479526894986,0
20181122,0.5410288367962286,0.3999565201333775,-0.1657780866725114,-0.7689479526894986,0
20181123,0.24325867286021854,0.1970084233106667,-0.1570931007134531,-0.6863890185489515,0
20181126,0.11386111337048893,0.1970084233106667,-0.22993897346819117,-0.6863890185489515,0
20181127,0.10647292445978028,-0.005939673512044106,-0.2516691900363063,-0.5900702620516454,0
20181128,0.14788265994699343,0.1970084233106667,-0.25287484342721667,-0.5900702620516454,0
20181129,0.17203735746745746,0.1970084233106667,-0.25192617110970955,-0.5900702620516454,0
20181130,0.2225155844877219,0.3999565201333775,-0.251463833869642,-0.5900702620516454,0
20181203,0.27725871271626246,0.3999565201333775,-0.24343161693235463,-0.5900702620516454,0
20181204,0.19758107177061945,0.1970084233106667,-0.24394976203063748,-0.5900702620516454,0
20181205,0.2790377987979828,-0.005939673512044106,-0.2499892671503703,-0.5900702620516454,0
20181206,0.24050335216946714,-0.005939673512044106,-0.2685245020131185,-0.5900702620516454,0
20181207,0.2368030622571965,0.1970084233106667,-0.26958825261836145,-0.5900702620516454,0
20181210,0.24471584142049366,-0.005939673512044106,-0.2677121035527843,-0.5831903508732665,0
20181211,0.25443803940534027,0.1970084233106667,-0.2703070259436363,-0.5831903508732665,0
20181212,0.26806414119437727,0.1970084233106667,-0.27043122416080256,-0.5831903508732665,0
20181213,0.2899663634237062,0.3999565201333775,-0.267144655609895,-0.5831903508732665,0
20181214,0.2585438685855933,0.1970084233106667,-0.2596136468520743,-0.5831903508732665,0
20181217,0.3494641550698211,0.3999565201333775,-0.2600834027430949,-0.5831903508732665,0
20181218,0.1583589919309408,0.3999565201333775,-0.2593067219827401,-0.5487907949813712,0
20181219,0.038352707650792656,0.1970084233106667,-0.2802366146639517,-0.42495239377054983,0
20181220,-0.04381783662820353,-0.005939673512044106,-0.2756698549327519,-0.2667144366678344,1
20181221,-0.30942588528375903,-0.005939673512044106,-0.2634358629578952,-0.08783674602997997,1
20181224,-0.27728117448623607,-0.20888777033475378,-0.29709929623158216,-0.06719701249484371,1
20181225,-0.3712346780334674,-0.20888777033475378,-0.29789085077131827,-0.0121577230678117,1
20181226,-0.39991556043896503,-0.4118358671574646,-0.3033833542344249,0.015361921645703495,1
20181227,-0.5261109929085772,-0.6147839639801754,-0.3039230626631115,0.029121744002462438,1
20181228,-0.2565906839057236,-0.6147839639801754,-0.3182712005404186,0.029121744002462438,1
20190102,-0.37965193574576866,-0.6147839639801754,-0.3696125166845037,0.09104094460787283,1
20190103,-0.2987978954909153,-0.6147839639801754,-0.36996404480467326,0.09104094460787283,1
20190104,0.10479748039763567,-0.4118358671574646,-0.3231218316891522,0.09104094460787283,1
20190107,-0.05767642203231146,-0.4118358671574646,-0.3906970556570865,0.09104094460787283,1
20190108,-0.019315736274604256,-0.6147839639801754,-0.428501063674029,0.09104094460787283,1
20190109,-0.007628264972390516,-0.4118358671574646,-0.417637873453498,0.09104094460787283,1
20190110,0.06440042085499983,-0.4118358671574646,-0.42570439717479747,0.09104094460787283,1
20190111,0.1823778748401822,-0.20888777033475378,-0.4237187930419284,0.09104094460787283,1
20190114,-0.0815763604099796,-0.20888777033475378,-0.433743913449875,0.09104094460787283,1
20190115,-0.1679744722375218,-0.20888777033475378,-0.516986274914706,0.09104094460787283,1
20190116,0.023691716379866105,-0.20888777033475378,-0.5339519554289955,0.09104094460787283,1
20190117,-0.12650935224002977,-0.20888777033475378,-0.5410859440749317,0.09104094460787283,1
20190118,-0.1454287533965414,-0.20888777033475378,-0.5418544882335654,0.09104094460787283,1
20190121,-0.14115164582147147,-0.4118358671574646,-0.5538229443653018,0.028832516967235617,1
20190122,-0.016278082779535685,-0.4118358671574646,-0.5550392897494025,-0.022983191964358815,1
20190123,-0.04236602689841543,-0.20888777033475378,-0.59095374134891,-0.022983191964358815,1
20190124,0.014124944509328797,-0.20888777033475378,-0.589043236181504,-0.022983191964358815,1
20190125,0.19879736303202447,-0.20888777033475378,-0.5415020997923845,-0.022983191964358815,1
20190128,0.0962573075440017,-0.20888777033475378,-0.542087482007623,-0.022983191964358815,1
20190129,0.17003192379517137,-0.20888777033475378,-0.5547063831381367,-1.3113726589223114,0
20190130,0.1797809412534248,-0.20888777033475378,-0.5599989728091194,-1.3113726589223114,0
20190131,0.2363162492438557,-0.005939673512044106,-0.5569608272171103,-1.353740402851711,0
20190201,0.24177429903470352,0.1970084233106667,-0.5554127004220512,-1.353740402851711,0
20190211,0.35145747930309473,0.1970084233106667,-0.556579402545882,-1.353740402851711,0
20190212,0.34240177058949267,0.1970084233106667,-0.5830771221405529,-1.3398823837252338,0
20190213,0.4039751015605418,0.1970084233106667,-0.5768939468640008,-1.353740402851711,0
20190214,0.3975985097578319,0.1970084233106667,-0.5731633559202007,-1.2650088946223008,0
20190215,0.2504175348132267,0.1970084233106667,-0.5562757891311213,-1.060243875631355,0
